workerid,proliferate.condition,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.country,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.firstLanguage,subject_information.frenPrimaryLanguageSchool,subject_information.gender,subject_information.liveInFrenReg,subject_information.otherLanguage,subject_information.problems,subject_information.region,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
113,condition1,orange_lock,jaune,3910,2,lock,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,purple_bowl,"
violet",1976,3,bowl,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_whistle,"
vert",1552,4,whistle,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_robot,"
vert",1648,5,robot,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,purple_hammer,"
violet",2129,6,hammer,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_box,"
noir",1535,7,box,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,purple_tent,"
violet",2152,8,tent,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,purple_shell,"
violet",2345,9,shell,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_cushion,"
jaune",1591,10,cushion,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_ring,"
jaune",1608,11,ring,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_fence,"
blanc",2183,12,fence,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_vase,"
noir",1463,13,vase,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_dress,"
bleu",3640,14,dress,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_bed,"
bleu",1687,15,bed,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_microscope,"
noir",1896,16,microscope,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_key,"
bleu",1631,17,key,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_clock,"
jaune",1695,18,clock,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_mask,"
bleu",5616,19,mask,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_yarn,"
jaune",1839,20,yarn,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_napkin,"
rouge",2072,21,napkin,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_truck,"
vert",1672,22,truck,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_calculator,"
rouge",1872,23,calculator,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_bench,"
noir",1432,24,bench,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_fish,"
noir",1287,25,fish,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_plate,"
vert",1752,26,plate,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_ribbon,"
vert",1631,27,ribbon,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_butterfly,"
blanc",1983,28,butterfly,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_boot,"
noir",1856,29,boot,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_stapler,"
blanc",1752,30,stapler,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,orange_slipper,"
orange",2312,31,slipper,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_ornament,"
rouge",1872,32,ornament,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_binder,"
bleu",1456,33,binder,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_bike,"
jaune",1632,34,bike,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_balloon,"
blanc",2304,35,balloon,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_iron,"
rouge",2248,36,iron,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,purple_calendar,"
violet",1904,37,calendar,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_piano,"
noir",1351,38,piano,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_ruler,"
jaune",1911,39,ruler,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,orange_tv,"
orange",2240,40,tv,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_magnifyingglass,"
rouge",1999,41,magnifyingglass,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_knife,"
noir",1559,42,knife,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_present,"
jaune",1664,43,present,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,purple_drum,"
violet",2280,44,drum,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,purple_camera,"
violet",2944,45,camera,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_bandaid,"
vert",2304,46,bandaid,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,orange_cake,"
orange",1961,47,cake,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,purple_fork,"
violet",1935,48,fork,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_shield,"
noir",1608,49,shield,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,orange_luggage,"
orange",2160,50,luggage,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_tie,"
noir",1568,51,tie,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_cap,"
jaune",1432,52,cap,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_dustpan,"
jaune",2032,53,dustpan,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,purple_remote,"
violet",1776,54,remote,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_notebook,"
bleu",1808,55,notebook,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_razor,"
vert",1632,56,razor,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_bracelet,"
rouge",1864,57,bracelet,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_bonbon,"
vert",1704,58,bonbon,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_glove,"
noir",1496,59,glove,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_ladle,"
noir",1544,60,ladle,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_book,"
blanc",1791,61,book,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_door,"
bleu",2769,62,door,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,orange_radio,"
orange",2296,63,radio,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_die,"
vert",1951,64,die,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_screwdriver,"
vert",1488,65,screwdriver,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_lipstick,"
vert",1239,66,lipstick,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_lamp,"
rouge",1840,67,lamp,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_comb,"
jaune",1568,68,comb,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_billiardball,"
rouge",1823,69,billiardball,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_table,"
bleu",1800,70,table,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,orange_necklace,"
orange",4088,71,necklace,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_mug,"
bleu",1296,72,mug,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_shoe,"
blanc",1736,73,shoe,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_guitar,"
bleu",1760,74,guitar,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_flower,"
jaune",1488,75,flower,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_bucket,"
blanc",1712,76,bucket,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_purse,"
noir",1896,77,purse,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_coathanger,"
blanc",1808,78,coathanger,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_sock,"
noir",1520,79,sock,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,purple_spoon,"
violet",2647,80,spoon,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_candle,"
blanc",1793,81,candle,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_switch,"
rouge",1624,82,switch,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,orange_shovel,"
orange",1928,83,shovel,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_pencil,"
blanc",1832,84,pencil,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,orange_rope,"
orange",3080,85,rope,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_frame,"
rouge",4597,86,frame,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_basket,"
vert",1952,87,basket,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_crown,"
bleu",1695,88,crown,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_belt,"
rouge",1825,89,belt,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_umbrella,"
noir",1431,90,umbrella,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,purple_sponge,"
violet",1856,91,sponge,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_duck,"
noir",1576,92,duck,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_wallet,"
rouge",1871,93,wallet,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_chair,"
bleu",1863,94,chair,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_scarf,"
blanc",2224,95,scarf,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,green_dresser,"
vert",1776,96,dresser,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,orange_binoculars,"
orange",3319,97,binoculars,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,black_helicopter,"
noir",2087,98,helicopter,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_shirt,"
rouge",1712,99,shirt,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,yellow_rug,"
jaune",1991,100,rug,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,red_sword,"
rouge",2128,101,sword,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_phone,"
bleu",1696,102,phone,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_fryingpan,"
blanc",1760,103,fryingpan,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,white_armchair,"
blanc",2072,104,armchair,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,orange_airplane,"
orange",2080,105,airplane,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
113,condition1,blue_mouse,"
bleu",1720,106,mouse,[],27,Yes,,martinique,4,1,oui,francais,francais,Female,preAndPostAge8,"anglais, espagnol",non,FR,Chrome,Mac,800,1280,4.394933333333333,
152,condition1,orange_tie,orange,3397,2,tie,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,green_umbrella,"
vert",2027,3,umbrella,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,orange_binoculars,"
orange",2881,4,binoculars,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,green_hammer,"
vert",1831,5,hammer,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,white_lamp,"
blanc",2000,6,lamp,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,blue_iron,"
bleu",2681,7,iron,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,blue_butterfly,"
bleu",1454,8,butterfly,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,green_ribbon,"
vert",1677,9,ribbon,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,green_microscope,"
vert",1645,10,microscope,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,green_bandaid,"
vert",1424,11,bandaid,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,black_slipper,"
noir",1542,12,slipper,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,green_lipstick,"
vert",1539,13,lipstick,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,red_sword,"
rouge",1579,14,sword,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,green_bench,"
vert",2326,15,bench,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,yellow_balloon,"
jaune",2817,16,balloon,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,yellow_cushion,"
jaune",1543,17,cushion,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,red_clock,"
rouge",1460,18,clock,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,black_basket,"
noir",2919,19,basket,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,purple_purse,"
violet",2330,20,purse,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,orange_lock,"
orange",2578,21,lock,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,white_chair,"
blanc",2615,22,chair,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,purple_dresser,"
violet",2175,23,dresser,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,green_piano,"
vert",1630,24,piano,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,yellow_flower,"
jaune",1661,25,flower,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,blue_guitar,"
bleu",1722,26,guitar,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,purple_shovel,"
violet",3647,27,shovel,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,green_radio,"
vert",2443,28,radio,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,white_ornament,"
blanc",2811,29,ornament,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,white_coathanger,"
blanc",2110,30,coathanger,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,white_ring,"
blanc",1493,31,ring,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
152,condition1,orange_fork,"
orange",2378,32,fork,[],33,No,,"France, île-de-France",4,2,,Français,Français,Female,preAndPostAge8,Anglais,,FR,Chrome,Windows,1080,1920,4.3342,
