gameid	Trial	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	SceneVariation	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	ColorTypicality	OtherColorTypicality	OtherColor	TypicalityDiff	normTypicality	ColorTypicalityModified	ColorTypicalityUnModified	OtherColorTypicalityModified	OtherColorTypicalityUnModified	TypicalityDiffModified	normTypicalityModified	TypicalityDiffUnModified	normTypicalityUnModified
dBHP6E7PowhBjMi43	42	big_orange_pingpongball	size	minimal	size	color redundant	4	4	0	largest	NA	largest	1	0	pingpongball	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dBHP6E7PowhBjMi43	49	big_blue_scarf	size	minimal	size	color redundant	4	3	0.25	largest	NA	largest	1	0	scarf	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dBHP6E7PowhBjMi43	53	small_purple_coathanger	size	minimal	size	color redundant	2	2	0	smallest	NA	smallest	1	0	coathanger	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE	0.19136363636363601	0.187777777777778	orange	0.003585858585858026	0.5047289196749692	0.574166666666667	0.407	0.479473684210526	0.3	0.09469298245614105	0.5449361029013865	0.10699999999999998	0.5756718528995757
dBHP6E7PowhBjMi43	54	small_orange_billiardball	size	minimal	size	color redundant	4	3	0.25	smallest	NA	smallest	1	0	billiardball	small	orange	FALSE	TRUE	FALSE	FALSE	FALSE	0.827826086956522	0.645294117647059	purple	0.18253196930946303	0.5619542005937603	0.8408	0.798888888888889	0.860588235294118	0.641111111111111	-0.019788235294117995	0.4941846796387724	0.15777777777777802	0.554783950617284
dBHP6E7PowhBjMi43	56	big_pink_hairdryer	size	minimal	size	color redundant	4	1	0.75	largest	NA	largest	1	0	hairdryer	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE	0.2975	0.332	purple	-0.03450000000000003	0.4725972994440032	0.497058823529412	0.589444444444444	0.688823529411765	0.47625	-0.19176470588235295	0.4191468253968254	0.11319444444444399	0.5531083018376122
dBHP6E7PowhBjMi43	60	big_blue_comb	size	minimal	size	color redundant	4	2	0.5	largest	NA	largest	1	0	comb	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE	0.67695652173913	0.937058823529412	black	-0.26010230179028204	0.41942384483742134	0.7292	0.762727272727273	0.968666666666667	0.913333333333333	-0.23946666666666705	0.4294801319302653	-0.15060606060605997	0.45507141565720505
dBHP6E7PowhBjMi43	61	small_black_book	size	minimal	size	color redundant	3	2	0.3333333333333333	smallest	NA	smallest	1	0	book	small	black	FALSE	TRUE	FALSE	FALSE	FALSE	0.853684210526316	0.67952380952381	blue	0.17416040100250607	0.5567960768287697	0.85304347826087	0.709230769230769	0.775	0.757857142857143	0.07804347826086999	0.5239684871144347	-0.04862637362637401	0.4834275869817608
dBHP6E7PowhBjMi43	70	big_tan_rock	size	minimal	size	color redundant	3	3	0	largest	NA	largest	1	0	rock	big	tan	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CTfKhiuvpNfx9pTTH	4	small_yellow_bellpepper	size and color	redundant	size	color redundant	3	2	0.3333333333333333	small yellow pepper	NA	small yellow pepper	0	1	bellpepper	small	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CTfKhiuvpNfx9pTTH	6	big_green_framee	size and color	redundant	size	color redundant	2	2	0	large green frame	NA	large green frame	0	1	framee	big	green	TRUE	TRUE	TRUE	FALSE	FALSE	0.235	0.26	pink	-0.025000000000000022	0.47474747474747475	0.663809523809524	0.455555555555556	0.647272727272727	0.4475	0.01653679653679696	0.5063065442778844	0.008055555555555982	0.5044601661027379
CTfKhiuvpNfx9pTTH	8	big_green_binder	color	minimal	color	size redundant	3	2	0.3333333333333333	green matt	NA	green matt	1	0	binder	big	green	TRUE	FALSE	FALSE	FALSE	FALSE	0.588181818181818	0.765555555555556	blue	-0.17737373737373796	0.4344873899417995	0.676153846153846	0.5825	0.673529411764706	0.642222222222222	0.0026244343891399513	0.5009722408475257	-0.05972222222222201	0.4756180539804945
CTfKhiuvpNfx9pTTH	9	small_black_turtle	size and color	redundant	color	size redundant	3	2	0.3333333333333333	small black turtle	NA	small black turtle	0	1	turtle	small	black	TRUE	TRUE	TRUE	FALSE	FALSE	0.110526315789474	0.866666666666667	brown	-0.756140350877193	0.11310592459605051	0.664117647058823	0.539	0.826363636363636	0.807272727272727	-0.16224598930481293	0.44557261768082657	-0.268272727272727	0.40036464312242565
CTfKhiuvpNfx9pTTH	11	big_white_phone	color	minimal	color	size redundant	4	3	0.25	white phone	NA	white phone	1	0	phone	big	white	TRUE	FALSE	TRUE	FALSE	FALSE	0.812380952380952	0.273157894736842	pink	0.5392230576441099	0.7483665412231892	0.516111111111111	0.33875	0.504444444444444	0.341428571428571	0.011666666666666936	0.5057158410451825	-0.0026785714285710305	0.49803097925964845
CTfKhiuvpNfx9pTTH	12	small_green_pepper	size and color	redundant	size	color redundant	4	2	0.5	small green pepper	NA	small green pepper	0	1	pepper	small	green	TRUE	TRUE	TRUE	FALSE	FALSE	0.873125	0.922916666666667	red	-0.04979166666666701	0.48613849901403544	0.8	0.8875	0.88875	0.847857142857143	-0.08875	0.47372316802368614	0.03964285714285698	0.5114221033134388
CTfKhiuvpNfx9pTTH	15	big_blue_butterfly	size and color	redundant	size	color redundant	2	1	0.5	large blue butterfly	NA	large blue butterfly	0	1	butterfly	big	blue	TRUE	TRUE	TRUE	FALSE	FALSE	0.646842105263158	0.39047619047619	purple	0.256365914786968	0.6235714803450195	0.752857142857143	0.628333333333333	0.690555555555556	0.717	0.06230158730158697	0.521581349315445	-0.088666666666667	0.46704658077304245
CTfKhiuvpNfx9pTTH	18	small_purple_coathanger	color	minimal	color	size redundant	3	3	0	purple hanger	NA	purple hanger	1	0	coathanger	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.19136363636363601	0.187777777777778	orange	0.003585858585858026	0.5047289196749692	0.574166666666667	0.407	0.479473684210526	0.3	0.09469298245614105	0.5449361029013865	0.10699999999999998	0.5756718528995757
CTfKhiuvpNfx9pTTH	19	big_blue_tack	color	minimal	color	size redundant	2	1	0.5	blue pin	NA	blue pin	1	0	tack	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE	0.705625	0.781666666666667	red	-0.07604166666666701	0.4744361955455945	0.794	0.875714285714286	0.88	0.835	-0.08599999999999997	0.4743130227001195	0.040714285714286036	0.5118997912317329
CTfKhiuvpNfx9pTTH	20	big_blue_toothbrush	size and color	redundant	size	color redundant	4	1	0.75	larger blue toothbrush	NA	larger blue toothbrush	0	1	toothbrush	big	blue	TRUE	TRUE	TRUE	FALSE	FALSE	0.776315789473684	0.752380952380952	red	0.02393483709273192	0.5078285105336503	0.848888888888889	0.801428571428571	0.698947368421053	0.617142857142857	0.14994152046783604	0.5484358470606014	0.18428571428571405	0.564954682779456
CTfKhiuvpNfx9pTTH	22	big_red_stapler	size and color	redundant	size	color redundant	3	3	0	large red stapler	NA	large red stapler	0	1	stapler	big	red	TRUE	TRUE	TRUE	FALSE	FALSE	0.531052631578947	0.326666666666667	purple	0.20438596491228	0.6191450194313761	0.8605	0.594444444444444	0.772727272727273	0.702222222222222	0.087772727272727	0.5268709470930394	-0.10777777777777797	0.45844044558697505
CTfKhiuvpNfx9pTTH	24	big_white_shoe	size and color	redundant	color	size redundant	4	2	0.5	large white shoe	NA	large white shoe	0	1	shoe	big	white	TRUE	TRUE	TRUE	FALSE	FALSE	0.6905	0.3075	yellow	0.383	0.6918837675350702	0.688947368421053	0.67125	0.65	0.486666666666667	0.03894736842105295	0.5145440251572329	0.184583333333333	0.5797049298308743
CTfKhiuvpNfx9pTTH	25	small_blue_rug	color	minimal	color	size redundant	4	4	0	blue rug	NA	blue rug	1	0	rug	small	blue	TRUE	FALSE	TRUE	FALSE	FALSE	0.604736842105263	0.288095238095238	purple	0.316641604010025	0.6773242757691444	0.72	0.665454545454546	0.817222222222222	0.577142857142857	-0.09722222222222199	0.4683773039392845	0.08831168831168901	0.5355351170568564
CTfKhiuvpNfx9pTTH	30	big_brown_belt	size and color	redundant	size	color redundant	3	1	0.6666666666666666	large brown belt	NA	large brown belt	0	1	belt	big	brown	TRUE	TRUE	TRUE	FALSE	FALSE	0.870588235294118	0.909130434782609	black	-0.038542199488491025	0.4891718280713352	0.81625	0.782142857142857	0.877894736842105	0.928181818181818	-0.06164473684210492	0.48180653178517346	-0.14603896103896097	0.4573066555298227
CTfKhiuvpNfx9pTTH	33	small_orange_cushion	size and color	redundant	size	color redundant	4	1	0.75	small orange pillow	NA	small orange pillow	0	1	cushion	small	orange	TRUE	TRUE	FALSE	FALSE	FALSE	0.62625	0.618333333333333	blue	0.007916666666667016	0.5031804486106463	0.767272727272727	0.67875	0.8225	0.699230769230769	-0.055227272727273014	0.48263045032165824	-0.020480769230769025	0.49256855767217933
CTfKhiuvpNfx9pTTH	37	small_blue_comb	size and color	redundant	color	size redundant	4	1	0.75	small blue comb	NA	small blue comb	0	1	comb	small	blue	TRUE	TRUE	TRUE	FALSE	FALSE	0.67695652173913	0.937058823529412	black	-0.26010230179028204	0.41942384483742134	0.7292	0.762727272727273	0.968666666666667	0.913333333333333	-0.23946666666666705	0.4294801319302653	-0.15060606060605997	0.45507141565720505
CTfKhiuvpNfx9pTTH	38	big_black_book	size and color	redundant	size	color redundant	4	2	0.5	large black book	NA	large black book	0	1	book	big	black	TRUE	TRUE	TRUE	FALSE	FALSE	0.853684210526316	0.67952380952381	blue	0.17416040100250607	0.5567960768287697	0.85304347826087	0.709230769230769	0.775	0.757857142857143	0.07804347826086999	0.5239684871144347	-0.04862637362637401	0.4834275869817608
CTfKhiuvpNfx9pTTH	39	small_green_guitar	color	minimal	color	size redundant	4	4	0	great work.  -- green bass guitar	NA	great work.  -- green bass guitar	1	0	guitar	small	green	TRUE	FALSE	TRUE	FALSE	FALSE	0.305238095238095	0.526842105263158	blue	-0.22160401002506303	0.3668373493975901	0.7665	0.628333333333333	0.75	0.622352941176471	0.01649999999999996	0.5054401582591493	0.005980392156861969	0.5023908442423765
CTfKhiuvpNfx9pTTH	43	small_blue_scarf	color	minimal	color	size redundant	4	3	0.25	blue scarf	NA	blue scarf	1	0	scarf	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CTfKhiuvpNfx9pTTH	47	big_purple_hairdryer	color	minimal	color	size redundant	4	2	0.5	deeper purple hair dryer	NA	deeper purple hair dryer	1	0	hairdryer	big	purple	TRUE	FALSE	TRUE	FALSE	FALSE	0.332	0.2975	pink	0.03450000000000003	0.5274027005559969	0.688823529411765	0.47625	0.497058823529412	0.589444444444444	0.19176470588235295	0.5808531746031745	-0.11319444444444399	0.4468916981623878
CTfKhiuvpNfx9pTTH	48	big_orange_cap	color	minimal	color	size redundant	2	2	0	yellow cap	NA	yellow cap	1	0	cap	big	orange	TRUE	FALSE	TRUE	FALSE	FALSE	0.376296296296296	0.397692307692308	blue	-0.021396011396011994	0.48617808370449406	0.658064516129032	0.636153846153846	0.664	0.546666666666667	-0.005935483870967984	0.497755221549873	0.08948717948717899	0.5378278777368305
CTfKhiuvpNfx9pTTH	50	big_green_chair	color	minimal	color	size redundant	3	3	0	green chair	NA	green chair	1	0	chair	big	green	TRUE	FALSE	TRUE	FALSE	FALSE	0.164210526315789	0.606190476190476	red	-0.4419799498746869	0.2131494193044662	0.703333333333333	0.409166666666667	0.692777777777778	0.678	0.010555555555554985	0.5037803422204534	-0.26883333333333304	0.3763605702897442
CTfKhiuvpNfx9pTTH	51	small_brown_jacket	color	minimal	color	size redundant	3	1	0.6666666666666666	brown rain coat	NA	brown rain coat	1	0	jacket	small	brown	TRUE	FALSE	FALSE	FALSE	FALSE	0.703125	0.48625	green	0.21687499999999998	0.5911718339464004	0.667142857142857	0.571	0.663181818181818	0.64	0.003961038961039054	0.501488748962757	-0.06900000000000006	0.4715111478117259
CTfKhiuvpNfx9pTTH	55	big_orange_napkin	color	minimal	color	size redundant	2	1	0.5	orange napkin	NA	orange napkin	1	0	napkin	big	orange	TRUE	FALSE	TRUE	FALSE	FALSE	0.464347826086957	0.347058823529412	yellow	0.11728900255754504	0.5722751055916284	0.705384615384615	0.72125	0.786666666666667	0.622	-0.0812820512820519	0.4727616428939679	0.09924999999999995	0.5369439791550344
CTfKhiuvpNfx9pTTH	57	small_tan_rock	size	minimal	size	color redundant	3	3	0	small rock	NA	small rock	1	0	rock	small	tan	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CTfKhiuvpNfx9pTTH	58	big_purple_bike	size and color	redundant	size	color redundant	4	3	0.25	large purple bike	NA	large purple bike	0	1	bike	big	purple	TRUE	TRUE	TRUE	FALSE	FALSE	0.349	0.868	red	-0.519	0.28677074774034506	0.701666666666667	0.625	0.814736842105263	0.76	-0.11307017543859599	0.46271764910048035	-0.135	0.45126353790613716
CTfKhiuvpNfx9pTTH	60	big_red_candle	size and color	redundant	size	color redundant	3	1	0.6666666666666666	large red candle	NA	large red candle	0	1	candle	big	red	TRUE	TRUE	TRUE	FALSE	FALSE	0.731818181818182	0.494444444444444	blue	0.23737373737373801	0.5967874794069196	0.8232	0.853333333333333	0.760555555555556	0.608	0.06264444444444406	0.5197771822250907	0.24533333333333307	0.5839416058394159
CTfKhiuvpNfx9pTTH	61	small_orange_billiardball	size and color	redundant	color	size redundant	4	1	0.75	small orange ball	NA	small orange ball	0	1	billiardball	small	orange	TRUE	TRUE	FALSE	FALSE	FALSE	0.827826086956522	0.645294117647059	purple	0.18253196930946303	0.5619542005937603	0.8408	0.798888888888889	0.860588235294118	0.641111111111111	-0.019788235294117995	0.4941846796387724	0.15777777777777802	0.554783950617284
CTfKhiuvpNfx9pTTH	63	small_pink_bucket	size	minimal	size	color redundant	2	2	0	small bucket	NA	small bucket	1	0	bucket	small	pink	FALSE	TRUE	TRUE	FALSE	FALSE	0.351923076923077	0.802857142857143	red	-0.45093406593406604	0.3047532949517058	0.735357142857143	0.5025	0.913076923076923	0.741428571428571	-0.17771978021977997	0.4460943619485693	-0.23892857142857105	0.4039621016365203
CTfKhiuvpNfx9pTTH	64	big_white_pingpongball	size and color	redundant	size	color redundant	3	2	0.3333333333333333	large white ball	NA	large white ball	0	1	pingpongball	big	white	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CTfKhiuvpNfx9pTTH	67	big_purple_flower	size	minimal	size	color redundant	4	4	0	large flower	NA	large flower	1	0	flower	big	purple	FALSE	TRUE	TRUE	FALSE	FALSE	0.813703703703704	0.839230769230769	red	-0.025527065527064963	0.492278258471509	0.788947368421053	0.750714285714286	0.832857142857143	0.828333333333333	-0.04390977443609001	0.4864626796476589	-0.07761904761904703	0.47542219541616426
CTfKhiuvpNfx9pTTH	68	small_red_yarn	color	minimal	color	size redundant	2	2	0	red yarn	NA	red yarn	1	0	yarn	small	red	TRUE	FALSE	TRUE	FALSE	FALSE	0.744444444444444	0.599090909090909	purple	0.145353535353535	0.5540936771671301	0.906	0.85	0.86	0.747	0.04600000000000004	0.5130237825594565	0.10299999999999998	0.5322479649342517
CTfKhiuvpNfx9pTTH	69	small_white_weddingcake	color	minimal	color	size redundant	3	1	0.6666666666666666	white cake	NA	white cake	1	0	weddingcake	small	white	TRUE	FALSE	FALSE	FALSE	FALSE	0.88625	0.400416666666667	pink	0.485833333333333	0.6887953367875645	0.781739130434783	0.745384615384615	0.760666666666667	0.443333333333333	0.021072463768116	0.5068310375284235	0.30205128205128196	0.6270491803278689
CTfKhiuvpNfx9pTTH	70	small_purple_bracelet	size	minimal	size	color redundant	4	3	0.25	small beads	NA	small beads	1	0	bracelet	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE	0.564444444444444	0.514545454545455	green	0.049898989898989	0.5231230106721584	0.7465	0.644166666666667	0.718947368421053	0.67	0.02755263157894705	0.5094007578070285	-0.02583333333333304	0.49017121116043133
8LgQvs463EjsqEfks	7	big_yellow_shoe	size and color	redundant	size	color redundant	4	1	0.75	big yellow shoe	NA	big yellow shoe	0	1	shoe	big	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	0.3075	0.6905	white	-0.383	0.30811623246492986	0.65	0.486666666666667	0.688947368421053	0.67125	-0.03894736842105295	0.4854559748427672	-0.184583333333333	0.4202950701691258
8LgQvs463EjsqEfks	8	big_green_binder	color	minimal	color	size redundant	4	2	0.5	green	NA	green	1	0	binder	big	green	TRUE	FALSE	FALSE	FALSE	FALSE	0.588181818181818	0.765555555555556	blue	-0.17737373737373796	0.4344873899417995	0.676153846153846	0.5825	0.673529411764706	0.642222222222222	0.0026244343891399513	0.5009722408475257	-0.05972222222222201	0.4756180539804945
8LgQvs463EjsqEfks	9	big_purple_yarn	color	minimal	color	size redundant	3	3	0	purple	NA	purple	1	0	yarn	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.599090909090909	0.744444444444444	red	-0.145353535353535	0.4459063228328698	0.86	0.747	0.906	0.85	-0.04600000000000004	0.4869762174405436	-0.10299999999999998	0.4677520350657483
8LgQvs463EjsqEfks	10	small_green_bracelet	size and color	redundant	size	color redundant	3	1	0.6666666666666666	small green	NA	small green	0	1	bracelet	small	green	TRUE	TRUE	FALSE	FALSE	FALSE	0.514545454545455	0.564444444444444	purple	-0.049898989898989	0.47687698932784167	0.718947368421053	0.67	0.7465	0.644166666666667	-0.02755263157894705	0.4905992421929716	0.02583333333333304	0.5098287888395687
8LgQvs463EjsqEfks	11	small_red_chair	size	minimal	size	color redundant	2	2	0	smallest	NA	smallest	1	0	chair	small	red	FALSE	TRUE	FALSE	FALSE	FALSE	0.606190476190476	0.164210526315789	green	0.4419799498746869	0.7868505806955337	0.692777777777778	0.678	0.703333333333333	0.409166666666667	-0.010555555555554985	0.4962196577795466	0.26883333333333304	0.6236394297102559
8LgQvs463EjsqEfks	17	small_blue_candle	color	minimal	color	size redundant	3	3	0	blue	NA	blue	1	0	candle	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE	0.494444444444444	0.731818181818182	red	-0.23737373737373801	0.4032125205930805	0.760555555555556	0.608	0.8232	0.853333333333333	-0.06264444444444406	0.48022281777490927	-0.24533333333333307	0.416058394160584
8LgQvs463EjsqEfks	19	big_brown_turtle	size	minimal	size	color redundant	4	3	0.25	largest	NA	largest	1	0	turtle	big	brown	FALSE	TRUE	FALSE	FALSE	FALSE	0.866666666666667	0.110526315789474	black	0.756140350877193	0.8868940754039495	0.826363636363636	0.807272727272727	0.664117647058823	0.539	0.16224598930481293	0.5544273823191734	0.268272727272727	0.5996353568775744
8LgQvs463EjsqEfks	20	small_purple_flower	color	minimal	color	size redundant	3	1	0.6666666666666666	purple	NA	purple	1	0	flower	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.813703703703704	0.839230769230769	red	-0.025527065527064963	0.492278258471509	0.788947368421053	0.750714285714286	0.832857142857143	0.828333333333333	-0.04390977443609001	0.4864626796476589	-0.07761904761904703	0.47542219541616426
8LgQvs463EjsqEfks	21	small_blue_cap	color	minimal	color	size redundant	3	2	0.3333333333333333	blue	NA	blue	1	0	cap	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE	0.397692307692308	0.376296296296296	orange	0.021396011396011994	0.513821916295506	0.664	0.546666666666667	0.658064516129032	0.636153846153846	0.005935483870967984	0.5022447784501269	-0.08948717948717899	0.4621721222631695
8LgQvs463EjsqEfks	24	small_purple_coathanger	color	minimal	color	size redundant	2	1	0.5	purple	NA	purple	1	0	coathanger	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.19136363636363601	0.187777777777778	orange	0.003585858585858026	0.5047289196749692	0.574166666666667	0.407	0.479473684210526	0.3	0.09469298245614105	0.5449361029013865	0.10699999999999998	0.5756718528995757
8LgQvs463EjsqEfks	28	small_orange_billiardball	color	minimal	color	size redundant	2	2	0	red	NA	red	1	0	billiardball	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE	0.827826086956522	0.645294117647059	purple	0.18253196930946303	0.5619542005937603	0.8408	0.798888888888889	0.860588235294118	0.641111111111111	-0.019788235294117995	0.4941846796387724	0.15777777777777802	0.554783950617284
8LgQvs463EjsqEfks	29	small_orange_napkin	size	minimal	size	color redundant	4	2	0.5	smallest	NA	smallest	1	0	napkin	small	orange	FALSE	TRUE	FALSE	FALSE	FALSE	0.464347826086957	0.347058823529412	yellow	0.11728900255754504	0.5722751055916284	0.705384615384615	0.72125	0.786666666666667	0.622	-0.0812820512820519	0.4727616428939679	0.09924999999999995	0.5369439791550344
8LgQvs463EjsqEfks	30	big_red_toothbrush	color	minimal	color	size redundant	3	2	0.3333333333333333	red	NA	red	1	0	toothbrush	big	red	TRUE	FALSE	FALSE	FALSE	FALSE	0.752380952380952	0.776315789473684	blue	-0.02393483709273192	0.49217148946634964	0.698947368421053	0.617142857142857	0.848888888888889	0.801428571428571	-0.14994152046783604	0.4515641529393986	-0.18428571428571405	0.43504531722054385
8LgQvs463EjsqEfks	33	big_purple_stapler	color	minimal	color	size redundant	3	1	0.6666666666666666	purple	NA	purple	1	0	stapler	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.326666666666667	0.531052631578947	red	-0.20438596491228	0.3808549805686238	0.772727272727273	0.702222222222222	0.8605	0.594444444444444	-0.087772727272727	0.47312905290696067	0.10777777777777797	0.541559554413025
8LgQvs463EjsqEfks	36	big_white_teacup	size	minimal	size	color redundant	2	1	0.5	biggest	NA	biggest	1	0	teacup	big	white	FALSE	TRUE	FALSE	FALSE	FALSE	0.852592592592593	0.194615384615385	pink	0.657977207977208	0.8141578474848326	0.870952380952381	0.912	0.581111111111111	0.59	0.28984126984127	0.5998032356799301	0.32200000000000006	0.607190412782956
8LgQvs463EjsqEfks	37	big_green_jacket	color	minimal	color	size redundant	4	3	0.25	green	NA	green	1	0	jacket	big	green	TRUE	FALSE	FALSE	FALSE	FALSE	0.48625	0.703125	brown	-0.21687499999999998	0.40882816605359956	0.663181818181818	0.64	0.667142857142857	0.571	-0.003961038961039054	0.49851125103724314	0.06900000000000006	0.5284888521882742
8LgQvs463EjsqEfks	40	small_white_weddingcake	size	minimal	size	color redundant	4	1	0.75	smallest	NA	smallest	1	0	weddingcake	small	white	FALSE	TRUE	FALSE	FALSE	FALSE	0.88625	0.400416666666667	pink	0.485833333333333	0.6887953367875645	0.781739130434783	0.745384615384615	0.760666666666667	0.443333333333333	0.021072463768116	0.5068310375284235	0.30205128205128196	0.6270491803278689
8LgQvs463EjsqEfks	42	big_blue_guitar	size	minimal	size	color redundant	2	1	0.5	biggest	NA	biggest	1	0	guitar	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE	0.526842105263158	0.305238095238095	green	0.22160401002506303	0.6331626506024098	0.75	0.622352941176471	0.7665	0.628333333333333	-0.01649999999999996	0.49455984174085066	-0.005980392156861969	0.4976091557576236
8LgQvs463EjsqEfks	43	big_white_phone	size	minimal	size	color redundant	2	2	0	biggest	NA	biggest	1	0	phone	big	white	FALSE	TRUE	FALSE	FALSE	FALSE	0.812380952380952	0.273157894736842	pink	0.5392230576441099	0.7483665412231892	0.516111111111111	0.33875	0.504444444444444	0.341428571428571	0.011666666666666936	0.5057158410451825	-0.0026785714285710305	0.49803097925964845
8LgQvs463EjsqEfks	44	big_black_book	size	minimal	size	color redundant	3	2	0.3333333333333333	biggest	NA	biggest	1	0	book	big	black	FALSE	TRUE	FALSE	FALSE	FALSE	0.853684210526316	0.67952380952381	blue	0.17416040100250607	0.5567960768287697	0.85304347826087	0.709230769230769	0.775	0.757857142857143	0.07804347826086999	0.5239684871144347	-0.04862637362637401	0.4834275869817608
8LgQvs463EjsqEfks	47	big_yellow_balloon	color	minimal	color	size redundant	4	3	0.25	yellow	NA	yellow	1	0	balloon	big	yellow	TRUE	FALSE	FALSE	FALSE	FALSE	0.661111111111111	0.693181818181818	pink	-0.03207070707070703	0.48815961215737463	0.892727272727273	0.813333333333333	0.85258064516129	0.851111111111111	0.040146627565983084	0.5115013021927247	-0.03777777777777802	0.4886515353805073
8LgQvs463EjsqEfks	48	big_green_pepper	color	minimal	color	size redundant	2	1	0.5	green	NA	green	1	0	pepper	big	green	TRUE	FALSE	FALSE	FALSE	FALSE	0.873125	0.922916666666667	red	-0.04979166666666701	0.48613849901403544	0.8	0.8875	0.88875	0.847857142857143	-0.08875	0.47372316802368614	0.03964285714285698	0.5114221033134388
8LgQvs463EjsqEfks	49	big_orange_cushion	size	minimal	size	color redundant	3	3	0	biggest (b)__im gonna put b for biggest__and s for smallest	NA	biggest (b)	1	0	cushion	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE	0.62625	0.618333333333333	blue	0.007916666666667016	0.5031804486106463	0.767272727272727	0.67875	0.8225	0.699230769230769	-0.055227272727273014	0.48263045032165824	-0.020480769230769025	0.49256855767217933
8LgQvs463EjsqEfks	55	small_blue_tack	color	minimal	color	size redundant	4	4	0	blue	NA	blue	1	0	tack	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE	0.705625	0.781666666666667	red	-0.07604166666666701	0.4744361955455945	0.794	0.875714285714286	0.88	0.835	-0.08599999999999997	0.4743130227001195	0.040714285714286036	0.5118997912317329
8LgQvs463EjsqEfks	64	big_blue_scarf	color	minimal	color	size redundant	4	4	0	blue	NA	blue	1	0	scarf	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8LgQvs463EjsqEfks	68	big_red_bellpepper	color	minimal	color	size redundant	2	2	0	red	NA	red	1	0	bellpepper	big	red	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8LgQvs463EjsqEfks	72	big_red_bucket	color	minimal	color	size redundant	4	1	0.75	red	NA	red	1	0	bucket	big	red	TRUE	FALSE	FALSE	FALSE	FALSE	0.802857142857143	0.351923076923077	pink	0.45093406593406604	0.6952467050482943	0.913076923076923	0.741428571428571	0.735357142857143	0.5025	0.17771978021977997	0.5539056380514307	0.23892857142857105	0.5960378983634795
yQCRsm6cydKqYsRf7	3	small_red_stapler	size	minimal	size	color redundant	4	3	0.25	smallest	NA	smallest	1	0	stapler	small	red	FALSE	TRUE	FALSE	FALSE	FALSE	0.531052631578947	0.326666666666667	purple	0.20438596491228	0.6191450194313761	0.8605	0.594444444444444	0.772727272727273	0.702222222222222	0.087772727272727	0.5268709470930394	-0.10777777777777797	0.45844044558697505
yQCRsm6cydKqYsRf7	5	big_brown_jacket	size and color	redundant	size	color redundant	4	1	0.75	largest brown	NA	largest brown	0	1	jacket	big	brown	TRUE	TRUE	FALSE	FALSE	FALSE	0.703125	0.48625	green	0.21687499999999998	0.5911718339464004	0.667142857142857	0.571	0.663181818181818	0.64	0.003961038961039054	0.501488748962757	-0.06900000000000006	0.4715111478117259
yQCRsm6cydKqYsRf7	7	big_purple_hairdryer	color	minimal	color	size redundant	2	2	0	purple	NA	purple	1	0	hairdryer	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.332	0.2975	pink	0.03450000000000003	0.5274027005559969	0.688823529411765	0.47625	0.497058823529412	0.589444444444444	0.19176470588235295	0.5808531746031745	-0.11319444444444399	0.4468916981623878
