workerid,proliferate.condition,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.country,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.firstLanguage,subject_information.frenPrimaryLanguageSchool,subject_information.gender,subject_information.liveInFrenReg,subject_information.otherLanguage,subject_information.problems,subject_information.region,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
109,condition1,purple_bonbon,bonbon,2473,2,bonbon,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_helicopter,"
hélicoptère",3751,3,helicopter,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_screwdriver,"
tournevis",3320,4,screwdriver,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_robot,"
robot",2540,5,robot,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_piano,"
piano",2064,6,piano,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_fish,"
poisson",2720,7,fish,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_bike,"
vélo",2511,8,bike,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_airplane,"
avion",4175,9,airplane,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_dresser,"
commode",2591,10,dresser,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_shell,"
coquillage",4162,11,shell,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_phone,"
téléphone",2876,12,phone,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_umbrella,"
parapluie",2801,13,umbrella,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_purse,"
sac à main",3488,14,purse,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_candle,"
bougie",2016,15,candle,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_hammer,"
marteau",5072,16,hammer,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_spoon,"
cuillère",7448,17,spoon,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,red_wallet,"
portefeuille",4456,18,wallet,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_mask,"
masque",5937,19,mask,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_camera,"
appareil photo",3970,20,camera,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_microscope,"
microscope",3277,21,microscope,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_shirt,"
t-shirt",4239,22,shirt,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_balloon,"
ballon",2657,23,balloon,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_shovel,"
pelle",2319,24,shovel,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_lipstick,"
rouge à lèvres",5040,25,lipstick,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_remote,"
télécommande",3366,26,remote,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_butterfly,"
papillon",2361,27,butterfly,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_bed,"
lit",1492,28,bed,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_comb,"
brosse",3036,29,comb,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_key,"
clef",2081,30,key,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_cake,"
gâteau",5552,31,cake,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_switch,"
interrupteur",14656,32,switch,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_iron,"
fer à repasser",9792,33,iron,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_sock,"
chaussette",3580,34,sock,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_plate,"
assiette",2915,35,plate,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,red_mug,"
tasse",2056,36,mug,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_slipper,"
pantoufle",3320,37,slipper,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,red_yarn,"
boule de laine",6144,38,yarn,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,red_flower,"
fleur",1936,39,flower,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_sponge,"
éponge",3795,40,sponge,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_ribbon,"
ruban",5388,41,ribbon,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_bandaid,"
pansement",3744,42,bandaid,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_armchair,"
fauteuil",4369,43,armchair,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_razor,"
rasoir",3040,44,razor,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_bowl,"
bol",2291,45,bowl,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_dustpan,"
pelle",3550,46,dustpan,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_rug,"
tapis",3983,47,rug,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_cap,"
casquette",3426,48,cap,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,red_belt,"
ceinture",2654,49,belt,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_ornament,"
boule de Noël",9055,50,ornament,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_frame,"
cadre",2300,51,frame,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_notebook,"
cahier",3587,52,notebook,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_tie,"
cravate",12320,53,tie,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_coathanger,"
ceintre",1891,54,coathanger,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_whistle,"
sifflet",3036,55,whistle,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_lamp,"
lampe",1793,56,lamp,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_shield,"
blason",2656,57,shield,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_magnifyingglass,"
loupe",2128,58,magnifyingglass,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_table,"
table",2672,59,table,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_pencil,"
crayon",3697,60,pencil,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_tv,"
télévision",3310,61,tv,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_bench,"
banc",1793,62,bench,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,red_door,"
porte",2334,63,door,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_rope,"
fil",2721,64,rope,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_binder,"
classeur",2528,65,binder,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_cushion,"
coussin",3296,66,cushion,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_sword,"
épée",4416,67,sword,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_boot,"
botte",2001,68,boot,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_billiardball,"
balle de bowling",5138,69,billiardball,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_clock,"
réveil",2909,70,clock,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_lock,"
cadenas",3104,71,lock,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_calculator,"
calculatrice",3511,72,calculator,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_fence,clôture,30347,73,fence,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_calendar,"
calendrier",4499,74,calendar,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_radio,"
radio",2525,75,radio,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_drum,"
tambour",3200,76,drum,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_binoculars,"
jumelles",29664,77,binoculars,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_stapler,"
agrafeuse",6965,78,stapler,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_ruler,"
règle",4493,79,ruler,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,purple_tent,"
tente",2431,80,tent,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_ring,"
bague",4468,81,ring,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_bucket,"
sceau",11852,82,bucket,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_luggage,"
valise",3760,83,luggage,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,red_mouse,"
souris",2752,84,mouse,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_duck,"
canard en plastique",5023,85,duck,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,red_shoe,"
chaussure",2384,86,shoe,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_knife,"
couteau",3696,87,knife,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,red_crown,"
couronne",3728,88,crown,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_fork,"
fourchette",3232,89,fork,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_ladle,"
loupe",5305,90,ladle,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_die,"
dé",1991,91,die,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_chair,"
chaise",2080,92,chair,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_present,"
cadeau",3840,93,present,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,orange_glove,"
gant",4256,94,glove,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_bracelet,"
collier",2400,95,bracelet,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_vase,"
vase",2288,96,vase,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_scarf,"
écharpe",2640,97,scarf,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,blue_fryingpan,"
poele",4048,98,fryingpan,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_basket,"
panier",2096,99,basket,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,white_napkin,"
mouchoir",2468,100,napkin,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_box,"
boîte",3788,101,box,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,red_guitar,"
guitare",1982,102,guitar,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,yellow_dress,"
robe",7525,103,dress,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,green_necklace,"
collier",2878,104,necklace,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,red_book,"
livre",2925,105,book,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
109,condition1,black_truck,"
camion",2354,106,truck,[],35,Yes,,,4,-1,,Francais,Francais,Female,preAndPostAge8,"Anglais, suédois",,FR,Chrome,Linux,1440,2560,8.294683333333333,
112,condition1,black_purse,sacoche,4272,2,purse,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,blue_bucket,"
seau",1911,3,bucket,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,black_bench,"
banc",1992,4,bench,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,green_die,"
dé",1616,5,die,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,orange_plate,"
assiette",5872,6,plate,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,red_book,"
livre",1952,7,book,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,red_ring,"
bague",2640,8,ring,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,purple_razor,"
rasoir",2328,9,razor,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,white_cap,"
casquette",3232,10,cap,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,orange_glove,"
gant",2472,11,glove,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,yellow_mouse,"
souris",1768,12,mouse,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,green_tv,"
télévision",4040,13,tv,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,white_bike,"
bicyclette",9183,14,bike,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,black_lipstick,"
rouge à lèvre",4608,15,lipstick,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,blue_crown,"
couronne",2408,16,crown,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,orange_binoculars,"
jumelle",2680,17,binoculars,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,blue_scarf,"
foulard",10584,18,scarf,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,yellow_yarn,"
laine",1807,19,yarn,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,white_comb,"
peigne",1880,20,comb,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,blue_flower,"
fleur",2457,21,flower,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,green_necklace,"
colier",2688,22,necklace,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,red_magnifyingglass,"
loupe",2311,23,magnifyingglass,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,yellow_mug,"
tasse",2440,24,mug,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,red_iron,"
fer à repasser",5729,25,iron,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,blue_table,"
table",4376,26,table,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,blue_cushion,"
coussin",2824,27,cushion,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,black_bowl,"
bol",2128,28,bowl,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,orange_truck,"
camion",2584,29,truck,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,yellow_bed,"
lit",1551,30,bed,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,red_switch,"
interupteur",4449,31,switch,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,black_fork,"
fourchette",3063,32,fork,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,orange_box,"
boîte",3624,33,box,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,yellow_rug,"
tapis",1687,34,rug,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,black_dresser,"
comode",2231,35,dresser,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
112,condition1,orange_screwdriver,"
tournevis",4239,36,screwdriver,[],31,Yes,,,4,2,oui,francais,francais,Male,preAndPostAge8,francais,,CA,Chrome,Windows,1080,1920,6.8285,
