gameId	language	name	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	gender
hghWyizrJ7piWqFz3	BCS	white_door	feedback	scene3	NA	NA	NA	NA	1	NA	5	vrata	vrata	NA	white_door	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	orange_slipper	feedback	scene3	NA	NA	NA	NA	1	NA	7	papuča	papuča	NA	orange_slipper	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	white_comb	feedback	scene3	NA	NA	NA	NA	1	NA	10	češalj	češalj	NA	white_comb	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	green_necklace	feedback	scene3	NA	NA	NA	NA	1	NA	11	ogrlica	ogrlica	NA	green_necklace	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	black_fork	feedback	scene1	NA	NA	NA	NA	1	NA	12	crna viljuška	crna viljuška	NA	black_fork	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	black_hammer	feedback	scene1	NA	NA	NA	NA	1	NA	16	crni čekić	crni čekić	NA	black_hammer	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	yellow_phone	feedback	scene1	NA	NA	NA	NA	1	NA	17	žuti telefon	žuti telefon	NA	yellow_phone	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	yellow_mask	feedback	scene2	NA	NA	NA	NA	1	NA	18	maska	maska	NA	yellow_mask	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	blue_mug	feedback	scene2	NA	NA	NA	NA	1	NA	19	šolja	šolja	NA	blue_mug	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	white_guitar	feedback	scene2	NA	NA	NA	NA	1	NA	20	gitara	gitara	NA	white_guitar	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	orange_sock	feedback	scene4	NA	NA	NA	NA	1	NA	22	narandzaste čarape	narandzaste čarape	NA	orange_sock	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	purple_glove	feedback	scene1	NA	NA	NA	NA	1	NA	23	ljubičasta rukavica	ljubičasta rukavica	NA	purple_glove	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	white_wallet	feedback	scene2	NA	NA	NA	NA	1	NA	25	novčanik	novčanik	NA	white_wallet	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	orange_truck	feedback	scene1	NA	NA	NA	NA	1	NA	26	naradzasti kamion	naradzasti kamion	NA	orange_truck	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	yellow_pencil	feedback	scene4	NA	NA	NA	NA	1	NA	27	žuta olovka	žuta olovka	NA	yellow_pencil	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	green_shell	feedback	scene4	NA	NA	NA	NA	1	NA	29	zelena školjka	zelena školjka	NA	green_shell	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	blue_iron	feedback	scene1	NA	NA	NA	NA	1	NA	30	plava pegla	plava pegla	NA	blue_iron	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	blue_cushion	feedback	scene3	NA	NA	NA	NA	1	NA	31	jastuk	jastuk	NA	blue_cushion	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	orange_tie	feedback	scene1	NA	NA	NA	NA	1	NA	33	narandzasta kravata	narandzasta kravata	NA	orange_tie	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	black_bowl	feedback	scene4	NA	NA	NA	NA	1	NA	34	crna činija	crna činija	NA	black_bowl	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	white_ring	feedback	scene3	NA	NA	NA	NA	1	NA	35	prsten	prsten	NA	white_ring	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	white_bed	feedback	scene2	NA	NA	NA	NA	1	NA	36	krevet	krevet	NA	white_bed	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	green_basket	feedback	scene2	NA	NA	NA	NA	1	NA	38	korpa	korpa	NA	green_basket	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	white_candle	feedback	scene4	NA	NA	NA	NA	1	NA	39	bela sveća	bela sveća	NA	white_candle	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	yellow_butterfly	feedback	scene1	NA	NA	NA	NA	1	NA	40	žuti leptir	žuti leptir	NA	yellow_butterfly	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	green_fish	feedback	scene2	NA	NA	NA	NA	1	NA	41	riba	riba	NA	green_fish	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	green_helicopter	feedback	scene3	NA	NA	NA	NA	1	NA	42	helikopter	helikopter	NA	green_helicopter	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	purple_die	feedback	scene2	NA	NA	NA	NA	1	NA	43	kockica	kockica	NA	purple_die	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	green_robot	feedback	scene3	NA	NA	NA	NA	1	NA	44	robot	robot	NA	green_robot	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	white_dress	feedback	scene3	NA	NA	NA	NA	1	NA	45	haljina	haljina	NA	white_dress	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	orange_microscope	feedback	scene2	NA	NA	NA	NA	1	NA	46	mikroskop	mikroskop	NA	orange_microscope	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	yellow_calculator	feedback	scene4	NA	NA	NA	NA	1	NA	47	žuti digitron	žuti digitron	NA	yellow_calculator	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	purple_calendar	feedback	scene1	NA	NA	NA	NA	1	NA	50	ljubičasti kalendar	ljubičasti kalendar	NA	purple_calendar	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	red_flower	feedback	scene2	NA	NA	NA	NA	1	NA	52	cvet	cvet	NA	red_flower	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	purple_luggage	feedback	scene4	NA	NA	NA	NA	1	NA	53	ljubičasti kofer	ljubičasti kofer	NA	purple_luggage	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	blue_scarf	feedback	scene4	NA	NA	NA	NA	1	NA	54	plavi šal	plavi šal	NA	blue_scarf	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	green_drum	feedback	scene2	NA	NA	NA	NA	1	NA	56	bubanj	bubanj	NA	green_drum	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	purple_screwdriver	feedback	scene4	NA	NA	NA	NA	1	NA	57	ljubičasti šrafciger	ljubičasti šrafciger	NA	purple_screwdriver	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	purple_binoculars	feedback	scene2	NA	NA	NA	NA	1	NA	58	dvogled	dvogled	NA	purple_binoculars	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	blue_belt	feedback	scene4	NA	NA	NA	NA	1	NA	59	plavi kaiš	plavi kaiš	NA	blue_belt	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	yellow_balloon	feedback	scene1	NA	NA	NA	NA	1	NA	60	žuti balon	žuti balon	NA	yellow_balloon	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	orange_knife	feedback	scene3	NA	NA	NA	NA	1	NA	61	nož	nož	NA	orange_knife	1	N	NA	0
hghWyizrJ7piWqFz3	BCS	white_chair	feedback	scene1	NA	NA	NA	NA	1	NA	64	bela stolica	bela stolica	NA	white_chair	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	yellow_fence	feedback	scene1	NA	NA	NA	NA	1	NA	66	žuta ograda	žuta ograda	NA	yellow_fence	1	CN	NA	1
hghWyizrJ7piWqFz3	BCS	white_book	feedback	scene4	NA	NA	NA	NA	1	NA	69	bela knjiga	bela knjiga	NA	white_book	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	red_fence	feedback	scene4	NA	NA	NA	NA	1	NA	1	crvena ograda	crvena ograda	NA	red_fence	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	black_truck	feedback	scene4	NA	NA	NA	NA	1	NA	2	crni kamion	crni kamion	NA	black_truck	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	black_knife	feedback	scene2	NA	NA	NA	NA	1	NA	3	noz	noz	NA	black_knife	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	red_mask	feedback	scene3	NA	NA	NA	NA	1	NA	5	maska	maska	NA	red_mask	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	black_hammer	feedback	scene4	NA	NA	NA	NA	1	NA	9	crni cekic	crni cekic	NA	black_hammer	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	orange_robot	feedback	scene2	NA	NA	NA	NA	1	NA	12	robot	robot	NA	orange_robot	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	purple_fish	feedback	scene1	NA	NA	NA	NA	1	NA	13	ljubicasta riba	ljubicasta riba	NA	purple_fish	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	black_bowl	feedback	scene3	NA	NA	NA	NA	1	NA	15	zdjela	zdjela	NA	black_bowl	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	orange_glove	feedback	scene2	NA	NA	NA	NA	1	NA	16	rukavica	rukavica	NA	orange_glove	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	yellow_flower	feedback	scene3	NA	NA	NA	NA	1	NA	18	cvijet	cvijet	NA	yellow_flower	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	white_iron	feedback	scene4	NA	NA	NA	NA	1	NA	19	bijela pegla	bijela pegla	NA	white_iron	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	white_chair	feedback	scene4	NA	NA	NA	NA	1	NA	20	bijela stolica	bijela stolica	NA	white_chair	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	orange_slipper	feedback	scene4	NA	NA	NA	NA	1	NA	21	narancasta papuca	narancasta papuca	NA	orange_slipper	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	green_ribbon	feedback	scene4	NA	NA	NA	NA	1	NA	22	zelena msna__masna	zelena msna	NA	green_ribbon	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	yellow_ring	feedback	scene2	NA	NA	NA	NA	1	NA	23	prsten	prsten	NA	yellow_ring	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	blue_phone	feedback	scene4	NA	NA	NA	NA	1	NA	24	plavi telefon	plavi telefon	NA	blue_phone	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	red_scarf	feedback	scene1	NA	NA	NA	NA	1	NA	27	crveni sal	crveni sal	NA	red_scarf	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	blue_pencil	feedback	scene1	NA	NA	NA	NA	1	NA	28	plava olovka	plava olovka	NA	blue_pencil	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	red_guitar	feedback	scene3	NA	NA	NA	NA	1	NA	29	gitaricaaa	gitaricaaa	NA	red_guitar	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	purple_fork	feedback	scene2	NA	NA	NA	NA	1	NA	30	vilica	vilica	NA	purple_fork	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	red_wallet	feedback	scene3	NA	NA	NA	NA	1	NA	31	novcanik	novcanik	NA	red_wallet	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	blue_balloon	feedback	scene4	NA	NA	NA	NA	1	NA	34	plavi balon	plavi balon	NA	blue_balloon	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	blue_comb	feedback	scene2	NA	NA	NA	NA	1	NA	35	cesalj	cesalj	NA	blue_comb	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	black_drum	feedback	scene3	NA	NA	NA	NA	1	NA	36	bubanj	bubanj	NA	black_drum	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	orange_necklace	feedback	scene4	NA	NA	NA	NA	1	NA	37	narancasta ogrlica	narancasta ogrlica	NA	orange_necklace	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	purple_lock	feedback	scene1	NA	NA	NA	NA	1	NA	39	ljubicasti lokot	ljubicasti lokot	NA	purple_lock	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	orange_sock	feedback	scene3	NA	NA	NA	NA	1	NA	40	carapa	carapa	NA	orange_sock	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	yellow_candle	feedback	scene1	NA	NA	NA	NA	1	NA	41	zuta svijeca	zuta svijeca	NA	yellow_candle	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	black_shell	feedback	scene3	NA	NA	NA	NA	1	NA	45	skoljkica	skoljkica	NA	black_shell	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	green_helicopter	feedback	scene2	NA	NA	NA	NA	1	NA	46	helic	helic	NA	green_helicopter	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	red_belt	feedback	scene1	NA	NA	NA	NA	1	NA	47	crveni remen	crveni remen	NA	red_belt	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	black_binoculars	feedback	scene3	NA	NA	NA	NA	1	NA	48	dalekozor	dalekozor	NA	black_binoculars	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	white_book	feedback	scene1	NA	NA	NA	NA	1	NA	49	bjela knjiga	bjela knjiga	NA	white_book	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	purple_luggage	feedback	scene1	NA	NA	NA	NA	1	NA	50	ljubicasti kovceg	ljubicasti kovceg	NA	purple_luggage	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	orange_microscope	feedback	scene3	NA	NA	NA	NA	1	NA	52	mikroskop	mikroskop	NA	orange_microscope	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	red_door	feedback	scene2	NA	NA	NA	NA	1	NA	53	vrata	vrata	NA	red_door	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	orange_basket	feedback	scene1	NA	NA	NA	NA	1	NA	54	narancasta kosara	narancasta kosara	NA	orange_basket	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	red_bed	feedback	scene3	NA	NA	NA	NA	1	NA	55	krevet	krevet	NA	red_bed	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	red_calculator	feedback	scene1	NA	NA	NA	NA	1	NA	56	crveni kalkurator	crveni kalkurator	NA	red_calculator	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	black_die	feedback	scene1	NA	NA	NA	NA	1	NA	57	crna kocka	crna kocka	NA	black_die	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	yellow_butterfly	feedback	scene4	NA	NA	NA	NA	1	NA	58	zuti leptir	zuti leptir	NA	yellow_butterfly	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	yellow_dress	feedback	scene2	NA	NA	NA	NA	1	NA	62	haljina	haljina	NA	yellow_dress	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	yellow_cushion	feedback	scene2	NA	NA	NA	NA	1	NA	64	jastuk	jastuk	NA	yellow_cushion	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	red_crown	feedback	scene2	NA	NA	NA	NA	1	NA	65	kruna	kruna	NA	red_crown	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	green_tie	feedback	scene2	NA	NA	NA	NA	1	NA	66	kravata	kravata	NA	green_tie	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	purple_screwdriver	feedback	scene1	NA	NA	NA	NA	1	NA	67	ljubicasti sarafciger	ljubicasti sarafciger	NA	purple_screwdriver	1	CN	NA	1
XD2Te98yvEZP9RMfp	BCS	yellow_mug	feedback	scene3	NA	NA	NA	NA	1	NA	70	salica	salica	NA	yellow_mug	1	N	NA	0
XD2Te98yvEZP9RMfp	BCS	purple_calendar	feedback	scene4	NA	NA	NA	NA	1	NA	72	ljubicasti kalendar	ljubicasti kalendar	NA	purple_calendar	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	white_mug	feedback	scene4	NA	NA	NA	NA	1	NA	1	bela solja	bela solja	NA	white_mug	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	orange_truck	feedback	scene2	NA	NA	NA	NA	1	NA	2	narandzasti kamion	narandzasti kamion	NA	orange_truck	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	red_chair	feedback	scene3	NA	NA	NA	NA	1	NA	3	crvena stolica	crvena stolica	NA	red_chair	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	blue_ring	feedback	scene4	NA	NA	NA	NA	1	NA	4	plavi prsten	plavi prsten	NA	blue_ring	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	black_calendar	feedback	scene2	NA	NA	NA	NA	1	NA	5	crni kalendar	crni kalendar	NA	black_calendar	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	blue_fence	feedback	scene3	NA	NA	NA	NA	1	NA	7	plava ograda	plava ograda	NA	blue_fence	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	white_bed	feedback	scene1	NA	NA	NA	NA	1	NA	8	beli krevet	beli krevet	NA	white_bed	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	red_wallet	feedback	scene1	NA	NA	NA	NA	1	NA	10	crveni novcanik	crveni novcanik	NA	red_wallet	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	orange_shell	feedback	scene4	NA	NA	NA	NA	1	NA	11	narandzasta skoljka	narandzasta skoljka	NA	orange_shell	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	black_basket	feedback	scene2	NA	NA	NA	NA	1	NA	12	crna korpa	crna korpa	NA	black_basket	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	orange_ribbon	feedback	scene3	NA	NA	NA	NA	1	NA	13	narandzasta masna	narandzasta masna	NA	orange_ribbon	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	white_pencil	feedback	scene2	NA	NA	NA	NA	1	NA	14	bela olovka	bela olovka	NA	white_pencil	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	green_fish	feedback	scene2	NA	NA	NA	NA	1	NA	15	zelena riba	zelena riba	NA	green_fish	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	black_hammer	feedback	scene2	NA	NA	NA	NA	1	NA	16	crni cekic	crni cekic	NA	black_hammer	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	white_book	feedback	scene2	NA	NA	NA	NA	1	NA	18	bela knjiga	bela knjiga	NA	white_book	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	white_door	feedback	scene1	NA	NA	NA	NA	1	NA	19	bela vrata	bela vrata	NA	white_door	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	purple_die	feedback	scene2	NA	NA	NA	NA	1	NA	20	ljubicasta kockica	ljubicasta kockica	NA	purple_die	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	red_comb	feedback	scene4	NA	NA	NA	NA	1	NA	21	crveni cesalj	crveni cesalj	NA	red_comb	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	blue_crown	feedback	scene1	NA	NA	NA	NA	1	NA	22	plava kruna	plava kruna	NA	blue_crown	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	black_binoculars	feedback	scene1	NA	NA	NA	NA	1	NA	24	crni dvogled	crni dvogled	NA	black_binoculars	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	red_calculator	feedback	scene3	NA	NA	NA	NA	1	NA	25	crveni digitron	crveni digitron	NA	red_calculator	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	white_belt	feedback	scene3	NA	NA	NA	NA	1	NA	26	beli kais	beli kais	NA	white_belt	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	green_helicopter	feedback	scene4	NA	NA	NA	NA	1	NA	27	zeleni helikopter	zeleni helikopter	NA	green_helicopter	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	orange_microscope	feedback	scene1	NA	NA	NA	NA	1	NA	29	narandzasti mikroskop	narandzasti mikroskop	NA	orange_microscope	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	yellow_scarf	feedback	scene3	NA	NA	NA	NA	1	NA	30	zuti sal	zuti sal	NA	yellow_scarf	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	white_cushion	feedback	scene4	NA	NA	NA	NA	1	NA	35	beli jastuk	beli jastuk	NA	white_cushion	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	orange_robot	feedback	scene4	NA	NA	NA	NA	1	NA	37	narandzasti robot	narandzasti robot	NA	orange_robot	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	blue_dress	feedback	scene1	NA	NA	NA	NA	1	NA	39	plava haljina	plava haljina	NA	blue_dress	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	orange_glove	feedback	scene1	NA	NA	NA	NA	1	NA	43	narandasta rukavica	narandasta rukavica	NA	orange_glove	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	white_butterfly	feedback	scene2	NA	NA	NA	NA	1	NA	45	beli leptir	beli leptir	NA	white_butterfly	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	orange_bowl	feedback	scene4	NA	NA	NA	NA	1	NA	46	narandzasta cinija	narandzasta cinija	NA	orange_bowl	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	blue_candle	feedback	scene2	NA	NA	NA	NA	1	NA	48	plava sveca	plava sveca	NA	blue_candle	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	black_knife	feedback	scene4	NA	NA	NA	NA	1	NA	49	crni noz	crni noz	NA	black_knife	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	green_drum	feedback	scene1	NA	NA	NA	NA	1	NA	50	zeleni bubanj	zeleni bubanj	NA	green_drum	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	black_luggage	feedback	scene3	NA	NA	NA	NA	1	NA	51	crni kofer	crni kofer	NA	black_luggage	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	yellow_iron	feedback	scene3	NA	NA	NA	NA	1	NA	52	zuta pegla	zuta pegla	NA	yellow_iron	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	black_screwdriver	feedback	scene3	NA	NA	NA	NA	1	NA	53	crni srafciger	crni srafciger	NA	black_screwdriver	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	yellow_flower	feedback	scene1	NA	NA	NA	NA	1	NA	55	zuti cvet	zuti cvet	NA	yellow_flower	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	orange_tie	feedback	scene1	NA	NA	NA	NA	1	NA	56	narandzasta kravata	narandzasta kravata	NA	orange_tie	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	black_slipper	feedback	scene3	NA	NA	NA	NA	1	NA	57	crna papuca	crna papuca	NA	black_slipper	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	red_guitar	feedback	scene4	NA	NA	NA	NA	1	NA	63	crvena gitara	crvena gitara	NA	red_guitar	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	white_balloon	feedback	scene2	NA	NA	NA	NA	1	NA	64	balon, beli	balon, beli	NA	white_balloon	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	blue_mask	feedback	scene4	NA	NA	NA	NA	1	NA	65	plava maska	plava maska	NA	blue_mask	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	green_necklace	feedback	scene3	NA	NA	NA	NA	1	NA	68	zelena ogrlica	zelena ogrlica	NA	green_necklace	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	yellow_phone	feedback	scene2	NA	NA	NA	NA	1	NA	69	zuti telefon	zuti telefon	NA	yellow_phone	1	CN	NA	1
wmtpy4FMiWrdgopzB	BCS	green_sock	feedback	scene4	NA	NA	NA	NA	1	NA	70	zelena carapa	zelena carapa	NA	green_sock	1	CN	NA	1
xffTXXhP6shvnQpbM	BCS	yellow_cushion	feedback	scene3	NA	NA	NA	NA	1	NA	2	jastuk	jastuk	bržeeeee	yellow_cushion	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	green_screwdriver	feedback	scene3	NA	NA	NA	NA	1	NA	3	odvijac	odvijac	NA	green_screwdriver	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	red_crown	feedback	scene3	NA	NA	NA	NA	1	NA	5	kruna	kruna	NA	red_crown	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	white_fence	feedback	scene1	NA	NA	NA	NA	1	NA	6	ograda__bijela	ograda	koje boje	white_fence	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	orange_basket	feedback	scene1	NA	NA	NA	NA	1	NA	7	korpa narandasta	korpa narandasta	NA	orange_basket	1	NC	NA	1
xffTXXhP6shvnQpbM	BCS	blue_mug	feedback	scene2	NA	NA	NA	NA	1	NA	9	solja	solja	NA	blue_mug	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	orange_shell	feedback	scene3	NA	NA	NA	NA	1	NA	12	skoljka	skoljka	NA	orange_shell	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	black_tie	feedback	scene2	NA	NA	NA	NA	1	NA	13	kravata	kravata	NA	black_tie	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	black_fork	feedback	scene2	NA	NA	NA	NA	1	NA	14	vilic	vilic	NA	black_fork	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	green_helicopter	feedback	scene4	NA	NA	NA	NA	1	NA	18	zeleni helik	zeleni helik	NA	green_helicopter	1	CN	NA	1
xffTXXhP6shvnQpbM	BCS	white_guitar	feedback	scene2	NA	NA	NA	NA	1	NA	19	git	git	NA	white_guitar	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	white_mask	feedback	scene2	NA	NA	NA	NA	1	NA	20	maska	maska	NA	white_mask	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	white_dress	feedback	scene3	NA	NA	NA	NA	1	NA	21	haljina	haljina	NA	white_dress	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	white_scarf	feedback	scene4	NA	NA	NA	NA	1	NA	23	b sal	b sal	NA	white_scarf	1	CN	NA	3
xffTXXhP6shvnQpbM	BCS	white_wallet	feedback	scene2	NA	NA	NA	NA	1	NA	24	novcanik	novcanik	NA	white_wallet	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	red_balloon	feedback	scene1	NA	NA	NA	NA	1	NA	25	c balon	c balon	NA	red_balloon	1	CN	NA	3
xffTXXhP6shvnQpbM	BCS	red_chair	feedback	scene1	NA	NA	NA	NA	1	NA	27	c stolica	c stolica	NA	red_chair	1	CN	NA	3
xffTXXhP6shvnQpbM	BCS	blue_comb	feedback	scene3	NA	NA	NA	NA	1	NA	31	česalj	česalj	NA	blue_comb	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	green_drum	feedback	scene1	NA	NA	NA	NA	1	NA	32	z bubanj	z bubanj	NA	green_drum	1	CN	NA	3
xffTXXhP6shvnQpbM	BCS	blue_flower	feedback	scene2	NA	NA	NA	NA	1	NA	34	cvijet	cvijet	NA	blue_flower	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	white_book	feedback	scene4	NA	NA	NA	NA	1	NA	36	rokovnik bij	rokovnik bij	NA	white_book	1	NC	NA	3
xffTXXhP6shvnQpbM	BCS	orange_fish	feedback	scene1	NA	NA	NA	NA	1	NA	37	nar.riba	nar.riba	NA	orange_fish	1	CN	NA	3
xffTXXhP6shvnQpbM	BCS	orange_sock	feedback	scene3	NA	NA	NA	NA	1	NA	38	carapa	carapa	NA	orange_sock	1	N	NA	0
xffTXXhP6shvnQpbM	BCS	orange_binoculars	feedback	scene1	NA	NA	NA	NA	1	NA	39	nar dvogled	nar dvogled	NA	orange_binoculars	1	CN	NA	3
